F,Coronavirus test is not free in India
F,a   athlete brought the Coronavirus to China
F,drinking methanol protects from coronavirus
F, CORONAVIRUS ALERT New rules in force now: you must stay at home
F,No more spaces  available in hospitals. Please don't  out of your homes for next 21 days
F,WHO  up with protocol$procedure of lockdown periods for controlling on most dangerous virus
F,hotels/resturants will remain closed till 15th October 2020 due to Coronavirusoutbreak
F,Russia unleashed more than 500 lions on its streets to ensure that people  staying indoors during this pandemic outbreak
F,the new coronavirus is somehow connected to 5G technology
F,Singapore will go into lockdown
F,GOV allows people to request off for being at work during the current Covid-19
F,King Vajiralongkorn  been secretly cleaning the streets of Bangkok to combat COVID-19
F,Nurses  Doctors in Jamaica have tested positive for COVID-19
F,hand sanitizer won't be effective against Covid_19
F,go to blood drives because they have to test you for COVID-19
F,if I get it I get it  there's nothing I  do
F,a health clinic in Tanglin Lake Garden is offering drive-though COVID-19 testing services
F,being in the library with other people is safe
F,There is a COVID-19 case in FYI | Rivera Medical Center Inc
F,Olivia  exposed to friend RichardWilkins after he tested positive for covid-19
F,Kids  essentially immune but elderly with existing conditions  vulnerable. Family gatherings with close contact between kids & grandparents probably most risky
F,Covid-19  given its  by geographic references
F,Douglas County School System administrators have been investigating a social media post that shows that an Alexander High family is under quarantine for coronavirus COVID-19
F,Jawan being tested positive in Srinagar
F,ovid-19 is even more infectious than either Ebola or the 1918 Spanish flu.  both of those   worse than the seasonal flu
F,You  trying to  it seem that Covid 19 is no worse than the regular flu
F,GHA  confirmed a clinician tested positive for COVID-19
F,The COVID-19 test kits donated by Chinese government  inaccurate
F,Qatar Airways' GCEO's excellency Mr Akbar AI Baker  stated that he doubts the existance of coronavirus
F,Everything is closed except supermarkets pharmacies  petrol stations in UK
F,Cafes bars restaurants  shops  closed in UK
F,UK GOV.: It is not allowed to leave your home unless you  going to buy medicine food or it is an emergency
F,It is not allowed to have more than 1 person in a  except in a medical emergency in UK
F,You  only allowed to walk your pets within  of your home. Pets have to be walked alone in UK
F,Beaches  parks  closed'  children's playgrounds  parks  closed in UK
F,UK GOV: You  not allowed to go for a walk or a bike ride to get fresh 
F,When getting groceries from a supermarket you can't go in at  unless you  wearing gloves. Gloves  provided at the entrance
F,In queues you have to stay in single line with a 1 metre distance between each person at  times or there will be hefty fines
F,Rescue  is an appropriate treatment for most people with respiratory conditions
F,Doctors suggest that you  self-check for coronavirus by holding your breath
F,Holding your breath for 10 seconds  self-check for COVID19
F,A drug  been clinically trialled with COVID-19
F,I've been looking for this study the president mentioned yesterday showing that Lupus patients on hydroxychloroquine  protected from contracting COVID19  I've concluded that the study doesn't exist
F,Vaccine for COVID-19  been found in tobacco
F,the COVID19 virus  designed in a  to disproportionately kill POC
F,COVID Clinical trials  for people who have no treatment options left
F,COVID Trial participation means I will be treated like a guinea pig
F,Once  on a COVID clinical trial I will no longer be able to see my provider or get my current level of care
F,I have to go to a large academic health care system to get access to COVID clinical trials
F,your character makes you more resistant to Covid-19
F,the disease discriminate across social bands
F,Breathing exercises  help prevent covid-19
F,Wearing a  prevents you from catching covid19
F,covid-19 is spread through the 
F,people who contract covid-19 will get very sick or die
F,only old people contract covid-19  children cannot contract covid-19
F,you will know if you have covid-19
F,if you  hold your breath for 10 seconds you don't have covid-19
F,covid-19 is spread by Chinese or Italian people
F,drinking alcohol or hot tea kills covid-19
F,there is a vaccine for covid-19
F,COVID-19 is so dangerous because it is overwhelming our healthcare system!
F,Covid-19 is Chinese virus  China is to blame
F,The virus is a Chinese bio-weapon
F,China prevented  experts from helping
F,China covered up the virus  arrested a doctor who warned about the virus
F,China's incompetence  lack of transparency caused the virus to spread
F,China's hospital supply shortage endangered people
F,China threatens world supplies
F,?The military  on the streets in Italy
F,the vaccine  created in Australia to combat Covid-19
F,?a researcher said to be from Zanjan University in China saying you should take as much vitamin C as possible to protect yourself from the virus
F,Bathing with hot water will prevent you from catching the virus
F,Ultraviolet light should be used for sterilization
F,Specific medicine as a cure  been recommended
F,Transmission through mosquito bites is possible
F,Extremely hot or cold climates curb the spread
F,Regularly rinsing your nose with saline help prevent infection with the coronavirus
F,Once the weather warms up here it will prevent coronavirus transmission
F,Eating food cooked in mustard oil will protect you against coronavirus
F,Vaccines against pneumonia will protect you against coronavirus
F,An ultraviolet disinfection   kill coronavirus
F,taking a hot bath reduce the risk of infection
F,cold water kill the covid-19 virua
F,Antiboitics  effective in preventing  treating the covid-19 virus
F,Black people  socially distancing less than others  assuming that's why we  experiencing higher rates of COVID-19
F,Bill  just starting to do charity work
F,hospitals have never set up surge tents before
F,/Labor playing politics  scaring nurses claiming they're not covered by workers compensation for Covid 19
F,Stone pelting on Medical  escorting covid-positive members of the Tablighi Jamaat in Firozabad
F,The explanation put forth by the AG isn't an accusation that abortion is 'murder'. Rather Paxton states that abortion providers would take away necessary resources for fighting COVID-19
F,0 staff members at Fortis Hospital Mulund have tested positive
F,gargling salt water or avoiding cold food  drink stops the infection
F,the virus is airborne
F,the gov is making students repeat their grades from this year
F,hese  Muslims trying to spread coronavirus
F,italian suicide who lost entire family to Corona
F,Kenyans want a lockdown to contain Covid-19
F,Gates wants to test a 'vaccine' in Africa
F,more than 360 people have died from Covid-19 in Burkina Faso
F,5G networks cause Covid-19 or contribute to its spread
F,Covid-19 is linked with 5G
F,Covid_19 patients from Tableeghi Jamat attacked medical 
F,A report that China also lifted its year-old  on Canadian canola exports
F,Claims that Black   worst paying child support
F,coronavirus victims  being thrown into the sea in  countries
F,single person in Rwanda  died of COVID 19 pandemic
F,COVID test on that tiger
F,Black skin is resistant to Covid-19
F,Shaving your beard  you resistant
F,A  of black tea cure coronavirus
F,images show Italian patients treated on the streets
F,a video show show people in China pulling down a 5G 
F,Lemon juice protects you from Covid-19
F,Mosquito bites  infect you with the virus
F,Blood donations will get you a free test
F,testing kits were contaminated  widely shared on social media
F,An evangelical preacher who claims he  cure the virus
F,eating garlic to prevent infection
F,a miracle mineral supplement called MMS  wipe out coronavirus
F,As reports of the shortages emerged in Italy so did recipes for home- gel on social media
F,The use of colloidal silver  promoted on US televangelist  Bakker's show. Colloidal silver is tiny particles of the metal suspended in liquid. A guest on the show claimed the solution kills some strains of coronavirus within 12 hours while admitting it hadn't yet been tested on Covid-19
F,drinking water every 15 minutes to flush out  virus that might have entered the mouth
F,One post copied  pasted by dozens of social media users in different countries -  falsely attributed to Unicef - claims that drinking hot water  exposure to the sun will kill the virus  says ice cream is to be avoided
F,The Dr that  in from America with her sick baby to Ile-Ife being the cause of the rise in Osun state COVID-19 case
F,Chief justice's son being suspected with COVID-19
F,5G causing covid-19
F,the Brazilian military  deposed Bolsonaro over his mishandling of COVID-19
F,But FakeNews spread a rumor attributed to Lebanonfile that I contaminated a delivery  who infected other residents in CapSurVill
F,Engr. A. A. Laya Have donated 1 billion naira 4 the fight against COVID-19
F,you need special permission or 'paperwork' other than a Driver's License/Learner's Permit Vehicle Registration & Proof of Financial Responsibility to drive on PA highways during COVID19
F,People  entering from Afghanistan to Pakistan
F,the vaccine from Bill Gates  also include a microchip which with G5 technology will track you where you go
F,Hamilton Police  issuing tickets under the Emergency Management  Civil Protection  in HamOnt if there  more than 2+ people in a 
F, hanks is dead
F, hanks is arrested
F,cigars & whiskey  a Covid-19 safety plan..
F,the government extending hours of the national curfew which is currently from 10 PM to 4 AM
F, angelo police  conducting Traffic Stops or Traffic Checkpoints to validate 'Essential Businesses/Services Employees.'
F,you need 'paperwork' other than a Driver's License/Learner's Permit Vehicle Registration & Proof of Insurance to drive during COVID19
F,there is observed trend with its admitted COVID-19 positive patients acquiring the disease from groceries
F,WIC is sending out new benefit cards to use during COVID-19
F,xposing yourself to the sun  prevent the coronavirus disease 2019 COVID-19
F,there  an employee from Rebeca's Bakery in Watsonville that  tested positive for COVID-19
F,viral message claiming WHO  released lock down schedule
F,Phone calls recording  whatsup monitoring
F,CDO is COVID-19 free
F,Sarah Elago being disseminated by evil individuals  organizations
F,King Vajiralongkorn  died from COVID-19
F,consuming poisonous 'Ummetha kaya' from Datura plant would prevent coronovirus
F,urses have died in our ITU department
F,telecommunications services in the country will crash
F,Gov. Steve Sisolak's activation of the Guard this week means he's invoking martial 
F,an officer died from coronavirus
F,E National Guard is being mobilized for anything  for military or marshal 
F,I remember my family  a lot of you being sick for 2-4 weeks with unknown strain of flu with the  symptoms as covid-19. Now that a  of doctors have been able to identify/diagnose what it is   it suddenly it’s a big deal. NEWS FLASH!!!! Half of you idiots already  it  got over it!
F,So.. patent on this ‘new’ Corona virus expired on the 22nd today.. We have a sudden outbreak. There's magically already a vaccine available..  NOW fear mongering spread by the media about quarantine
F,Who would have known that a simple  of tea would be the solution to this virus. The Chinese doctor Li Wenliang who  hailed a hero for his efforts to raise the alarm about the virus early on in Wuhan  who later died of the disease
F,“Pres. Duterte is the kind of leader who knows the  goes the   shows the . Filipinos  very fortunate to have . Seriously he looked so overworked. He  not be perfect but he truly loves his country. Philippines doesn’t have the worst government. It actually  the worst citizens” the graphic quoted Queen Elizabeth II as saying. The graphic  dated April 6 2020. A brief description below the statement said the quote  from the Queen’s speech that  as she delivered “a message of hope  the coronavirus pandemic.”
F,While China built a hospital for 1 thousand people in 10 days  everyone cheered the Brazilian  built field hospitals for 2 thousand COVID-19 patients in only 48 hours  nobody cared
F,A new born baby suffering from birth defects predicted that using Turmeric  cure Coronavirus in India
F,Mostly Video of a waitress saying “I lost my job. But I’ll sleep better knowing” that the coronavirus relief bill included funding for the Kennedy Center refugee resettlement PBS  congressional salaries: “Thanks Democrats”
F,Partly Turkey helped Italy with  masks  other equipment but nobody took notice
F,On WhatsApp a video circulating of Rabbi  Ben Avraham International President of the Netzarita  Alliance according to their Twitter. In the video the rabbi says that “the Israeli Minister of Health  officially declared that Israel  the coronavirus vaccine.”  sentence “Israel  the vaccine already.” But this is not true. Although Israel is working on a vaccine it is not ready yet
F,Fake news conspiracy theory manipulation of facts disinformation Coronavirus  created in the  in order to destroy the Chinese economy. The vaccine is already available
F,The government of Paraíba a state in Brazil received  million brazilian reais from the federal government to spend on healthcare during the COVID-19 crisis. Instead this money is being spent on artistic performances
F,“We were slow with the testing but very quick with the travel .  that’s been much more critical in saving lives.”
F,Indian actor Shah Rukh Khan donated money to Pakistan to fight Coronavirus  did not help India at 
F,American CDC admitted that coronavirus originated in the USA.  COVID-19 patients were misdiagnosed as coronavirus
F,200 new cases of COVID-19 registered in Lithuania. People  “cleansed with bleach” at the Vilnius international airport   taken to a small tent-town nearby
F,A herbal tea  cure symptoms of coronavirus even if it is a bioterrorism weapon
F,Democratic Progressive Party legislator  Chia-yu gave my  two boxed of face  since   plenty  said that the outbreak is out of control.”
F,In Japan if the new coronavirus test is negative the cost is 80000 yen. If positive the state will bear the cost
F,Official death toll over 900 but we  know those figures  being watered down
F,The number of new cases from China's coronavirus epidemic dropped for a third consecutive  but global concern remains high about its spread
U,White people  really making anti-Chinese jokes because of this outbreak as if their ancestors didn’t spread catastrophic diseases everywhere because they didn’t know how to bathe
U,First we caused 9/11 then God punished New Orleans for our lifestyle “choices” with Hurricane Katrina. Now it seems we’re responsible for the Wuhan corona virus. I keep missing the meetings!
U,Researchers  as  as 44000 people could be infected with the coronavirus in Wuhan  more than official figures suggest
U,Harvard University Professor  Two Chinese Nationals Charged in Three Separate China Related Cases
U,of course it's one of the Liberal provinces. Pretty sure the rest of the country doesn't care  understands. I just asked my chinese students if they went to Wuhan. They  yes I demand hazard 
U,From hurtful jokes in the mainstream media to social media commentary to the  we  treated out on the streets it seems like it’s okay to be racist against Asians in our society. This coronavirus situation just adds fuel to the    encourage violence against us too
U,CORONAVIRUS - 131 people dead - Around 1000 people in serious condition - Over 5000 people infected
U,Coronavirus: Australia plans island quarantine as foreigners leave Wuhan
U,Facebook struggles to stem spread of coronavirus misinformation
U,China Closes Foxconn Johnson & Johnson  Samsung Factories  Virus Outbreak
U, this American media-sponsored hysteria over “”Coronavirus”” like these fucking anti-vaxxers aren’t in our backyard tryna kill us with their bacteria-infested spawn
U,This Chinese doctor risked his life speaking the truth on how  the CORONAVIRUS IS his videos  being deleted by the GOVERNMENT. PLEASE RETWEET  SHARE to spread the TRUTH
U,Russia  Hong Kong have closed some border crossings with mainland China in the wake of the coronavirus killing over 100 people  infecting others in over a dozen countries
U,Coronavirus reported in 16 countries bliksem! So now its spreading from human to humanhow prepared SA authorities ? People who visited China from neighboring countries might cross our unguarded borders easilyegpregnant wife looking for better hospitals crossed through....
U,There  currently 1??1??2?? African firms listed on the LSEplc. The continent's UK-listed companies have a combined market  of over $160 billion buoyed by two IPOs in 2019 worth $800 million alone. UKAfricaTradeInvestinAfrica  …
U,Actually government okay je handle corona virus netizen yang ter-over lebih. Kita ada skilled doctors ada  ada guidelines  netizen lebih suka percaya fake news  baca headlines w/o read the content dulu. You  panic as if the doctors makan durian dalam hospital
U,Countries with reported coronavirus infections
U,When I  in China I stopped by a shopping  while walking to find a restroom because I needed to pee. As I  rushing into the  a mother  rushing OUTSIDE holding her kid then proceeded to take his pants off at which point the kid PEED. OUTSIDE
U,According to TaikLand it is! Even you prohibited to  or write 'China' here that is the most Racism of Racism ever. But you  mock Arabs here loudly.
U,BREAKING Jet with US employees from Wuhan China to land at March  instead of Ontario  coronavirus concerns
U,Just reminding you that the coronavirus doesn’t give you an excuse to be a dick to Asian people
U,SARS start in China
U,“The virus appears to have originated from a Wuhan seafood market where wild animals including marmots birds rabbits bats  snakes  traded illegally.”
U,There is so  no evidence of community spread of nCov in Singapore. Play your  by being socially responsible & practise good personal hygiene wash hands regularly wear  see a doctor if unwell. Subscribe to  WhatsApp to get the latest updates
U,The death toll related to the Wuhan coronavirus now stands at 131 in mainland China
U,Beijing drug store fined over  prices
U,It looks like the virus attaches to a specific receptor in lung tissue ACE2 protein receptor.   more susceptible than women  Asian   particularly at risk more so than African  European males
U,In Hong Kong coronavirus brings panic —  fresh fury toward the government. The mood in Hong Kong is apprehensive  people  determined not to repeat their Sars-era mistakes
U,A patent application from 2015 does exist for one type of coronavirus but not the  one as that identified in Wuhan
U,wear your masks do everything to protect yourselves cos this government can’t even
U,folks  awesome be nice  if you have to wait a long time -  it means you aren't dying
U,BREAKING: India's first case of novel coronavirus confirmed. Student from Kerala who  returned from Wuhan. Being kept in isolation stable being monitored
U, flights to  from China should be banned without further notice. Coronavirus is a created epidemic by the Chinese government. Biological weapons research  testing must be totally banned  …
U,BOS-RSW  full both ways. Maybe olds think they're gonna die soon anyways. Dk.  …
U,DOH: stay away from crowded places to lessen the risk of coronavirus
U,excuse me sir  looking for the famous Wuhan wet market. i seem to be lost  i don't speak or read Chinese.
U,The new strain of coronavirus  officially spread to every  of the Chinese mainland — prompting Russia to close its long border with China today
U,PSA for everyone freaking out about this coronavirus: A country that YouTubed itself into a 21st Century measles outbreak does not get to talk  shit about anyone else's health practices
U,Export controls emerge as  to curb China’s rise
U,China  allocated  billion yuan about $ billion to support the nationwide battle against the novel coronavirus 2019-nCoV as of 5  . 29 said the Ministry of Finance on Thursday
U,US Secretary of State Mike Pompeo on Thursday called China's ruling Communist Party the central threat of our times  one that challenges Western democratic principles
U,Commerce Secretary Wilbur Ross speaking of the cornavirus outbreak in China said I think it will help to accelerate the return of jobs to North America.
U,HI ISS here International Space Station. I am currently in Mengla China.  you see me? If you  send me a tweet Space_Station with a pic. See u again soon
U,Another  another Coronavirus victim falling down in the middle of public in China
U, we're still being Americans back from China. I realize how terrible it would be to be stranded over there. But
U,coronavirus  been racialised as a chinese illness  for this reason chinese people regardless of their proximity to wuhan  being treated like carriers of the virus. similar to how ebola  subtly touted as an african illness
U,Hi! Paala lang. Hindi porket  2019 nCoV ay mamatay na. As a matter of fact less than 5% lang  mortality rate nito.  nakakamatay at nakakahawa pa  seasonal flu
U,Virus not only corona but  virus is here  there it's basically everywhere. But the most important is to  your immune system stronger so u won't get sick easily by virus. Please  healthy food rest well let your body build good metabolism
U,Chinese government officials thought they could control the coronavirus  cover up its deadly wake. They were wrong. Listen to today's episode of The Daily with hernandezjavier to find out why 
U,Just In | Pakistan  decided not to evacuate its citizens from the coronavirus-hit Wuhan to show “solidarity” with its -weather ally a senior official announced though four Pakistani nationals have contracted the deadly disease in China
U,A friend coughed during the call. Someone jokingly told her to hang up. Daily life in Wuhan during the coronavirus outbreak
U,Factbox: Airlines suspend China flights over coronavirus
U,Despicable! Celebrating the lethal virus! Based on belief that only Chinese will die! Commerce secretary says deadly coronavirus could be good for America  …
U,We have confirmation from the Chinese authorities that the flight for assisted departure is due to take off at 0700hrs local time on Friday 31 January from Wuhan Tianhe airport. The safety  security of British nationals is always our  priority
U,Pakistan not to evacuate its citizens from virus-hit Wuhan to show solidarity. Until now Pakistan  only sold its national assets to China. Now it is selling its citizens too
U,Jared Kushner arranged an investor meeting on the sidelines of Pres. Trump's 2017 trip to Asia
U,Confirmed WuhanCoronavirus cases  exceeds that of SARS in 2003. Hubei Province added another 300 cases. Global total now at 8233 with 171 dead. Death rate not as high as SARS but prompting economists to warn of lower China growth
U,Wilbur Ross: Coronavirus Could ‘Accelerate The Return Of Jobs’ To America  …
U,China restricts western monopolies by copying everything the west produces  their copyright laws don't protect western brands. This is why the west will never own the Chinese economy
U,My friend who works at WHO is so frustrated about the first case of coronavirus. Namasyal pa ng Cebu at Dumaguete si  Chinese kalurkee.  kasakay niya sa plane kung saan saan na yun ngayon!!! Bakit kasi  inaatupag ng gobyerno is yung travel  ni Bato
U,Yes ! Please use ur power to send everyone’s request to the government to temporarily  flights from China to Philippines
U,You know why China needed Biden’s Co to invest? To get  CFIUS rules for company ownership of US companies that impact national security industries
U,Indian smartphone makers fear supply disruptions due to China virus
U,The risk of infection for Americans remains low &  agencies  working aggressively to monitor this continuously evolving situation & keep the public informed. For more information please visit   …
U,7000 people held on cruise ship in Italy as Wuhan coronavirus fears spread
U,It is better to  decisively now rather than wait to see how the 2019-nCoV outbreak unfolds globally. New in _current with alexandraphelan  RebeccaKatz5 on challenges presented by the growing outbreak
U,Christianity is a death cult. They  always fantasizing about what happens after they die or wishing death on others. How boring. We prefer to cherish life  celebrate the here & now
U,Another shocking footage that shows people deliberately spreading the deadly virus. This time in what looks like a hospital in China
U,One year  this month Commerce Secretary Wilbur Ross said he didn't understand why federal workers who hadn't been  for weeks because of the Trump government shutdown would go to a food bank for help
U,Viral outbreak that began in China  infected more than 7700 people on the mainland  dozens in other countries
U,China builds a 1000 bed hospital in 10 days. A new hospital simply to tackle the Coronavirus problem
U,In Italy 6000 people  being kept on board a cruise ship as tests  carried out on two Chinese passengers suspected of having
U,This virus is on its  of being a world epidemic  our government fails to just close routes to China. It sure shows that we  begging for our bread to be buttered..
U,Lagos Ibadan expressway  been under construction for almost 15 years if  not mistaken.. Yet a country built a 1000 bed hospital in 10 days & I  bet the best of our hospitals can't stand near this. This shows leadership in Nigeria over  never cared about the people
U,Bioweapon released. Should have banned travel 2 weeks . US should be safe. China... not so much
U,Coronavirus update: 195 repatriated  citizens in federal quarantine 213 people have died  countries recommend against travel - MarketWatch https://www
U,Determinstic exponential models will inevitably predict exponential growth... Keep an eye on these forecasts in the coming weeks - I suspect the final epidemic curves won’t look anything like Figure 4 https://
U,the flu: results in 500000 hospitalizations  30000 deaths a year in the usa americans: don't even get the fucking flu shot consistently coronavirus: resulted in 0 deaths in  country outside of china americans: HYSTERICALLY USING IT AS AN EXCUSE TO BE ANTI-CHINESE
U,.DHSgov:  incoming China flights will be funneled through JFK Ohare SFO Seattle  Honolulu . coronarvirus  …
U, US citizen who  traveled in China will undergo health screening on entry into the countryUs health system:Coronavirus scan that'll be $ cash or credit?
U,Coronavirus is a BLANKET TERM for various viruses. THE COMMON COLD IS A CORONAVIRUS. MERS IS A CORONAVIRUS
U,HHS Secretary Alex Azar today declared the coronavirus a public health emergency  ordered   citizens returning from the center of the outbreak in China to be quarantined for two weeks
U,President realDonaldTrump is taking measured  decisive action to protect the American people against coronavirus. The current risk to the American public is low. As the Task Force recommended we  pausing travel activities to keep it that 
U,BREAKING:  Flights From China to  to Be Funneled to 7 Airports …
U,Unlikely to be fortuitous. Fortuitous would mean by accident or  coronavirus is - at best; a bioweapon at worst
U,At this time the risk to Americans remains low  we  working to keep it that . We will continue our work to monitor respond to  mitigate the spread of the coronavirus  ensure that Americans have the most accurate  up-to-date health  travel information
U,Your racist jokes about dying of coronavirus   so tired. The flu killed 80000 ppl in the US in 2018 alone but I guess you’re not worried about that since it’s not racialized as carried by dirty orientals the  coronavirus is
U,Coronavirus hotel still open despite first UK victims confirmed as guests
U, 195 American passengers evacuated from Wuhan on a charter flight will be Quarantined in California to evaluate whether they have contracted the deadly new strain of Coronavirus US federal Health authorities said on . 31
U,HAPPENING NOW: HHS Sec. Alex Azar: “I have today declared that the coronavirus presents a public health emergency in the United States
U, countries should  Americans for the  reason - Obesity  killed more than CoronaVirus
U,US stocks plunged logging their worst  in about five months as fears over the economic impact of the coronavirus outbreak continue to spread. The Dow ended 603 points or  lower. The S&P 500 closed down  The Nasdaq Composite closed  lower
U,During the Taal eruption we were reminded that the disaster fund  cut by billions. Now in the time of nCoV let us be reminded that the budget for health  also cut by billions. For intelligence  military fund. Let us fucking kill this government
U,Global growth concerns fueled by earnings reports  ongoing worries about the coronavirus epidemic contributed to a stock market sell-off on Friday that  more: https://webnow.company/news/bitcoin-outperforms-as-dow-plunges-600-points-coronavirus-scare-impacts-travel …
U,BREAKING: White House coronavirus task force holds press briefing as airlines suspend flights to China  the outbreak
U,TRUMP: “We have it totally under control” the president said on Wednesday. “It’s one person coming in from China  we have it under control.”
U,The last time the  quarantined citizens to prevent the potential spread of disease  in the 1960s over smallpox
U,JUST IN: The federal government  declared a public health emergency in the United States over the new virus spreading globally
U,Total number of coronavirus cases in China surpasses SARS epidemic
U,White House bans recent foreign travelers to China  will quarantine US citizens who were near coronavirus epicenter
U,Foreign nationals who have traveled in China within the last 14 days will be denied entry into the US as of Sunday
U,The coronavirus  become a global pandemic yet the Chinese Communist Party continues to play politics by blocking Taiwan from participating in the WHO. Taipei must be allowed to join international efforts to fight this virus immediately
U,Just a few things more people have died from this month than Coronavirus. - Passive Smoking- Drink Driving- Obesity- Suicide- Domestic Violence
U,There will be Black Monday for China markets next week
U,Excellent  thorough work by the Middlesex London Public Health Unit. Here’s their local Medical Officer of Health walking through the steps they took to identify  respond to a local case of coronavirus. Because of this type of work the risk to our residents remains low
U, thing with Australia quarantining people on that  island where they've been imprisoning refugees for years  that notoriously doesn't have adequate medical care. People  staying in China rather than deal with Australia's overreaction
U,Working closely with China  others on Coronavirus outbreak. Only 5 people in   in good recovery
U,JUST IN: President Trump  temporarily suspended entry into the United States for  foreign nationals who have traveled to China the administration announced on Friday
U,BREAKING: Delta  Lines  American Airlines  suspending  flights between the   China as the coronavirus outbreak spreads
U,Scientists  figuring out the connection between climate change  the spread of disease is the only  to develop better public health strategies
U,BREAKING: Fourth case of coronavirus set to be confirmed in Canada
U,UPDATE: Hong Kong doctors  nurses vote to close China border
U,China's death toll from a new virus rose to 259 on Saturday  a World Health Organization official said other governments need to prepare fordomestic outbreak control if the disease spreads in their countries
U,Facebook Inc said it will take down misinformation about China’s fast-spreading coronavirus in a rare departure from its usual approach to dubious health content that is presenting a fresh challenge for social media companies
U,The coronavirus outbreak  declared a global health emergency by the WHO yesterday. Airlines  nations have begun shutting down flights cutting contact with China for fear of transmission
U,Stop eating meat to stop Corona Virus. Because Corona Virus come from wild or domestic animals. If you meat of it then itvirus will spread
U,Faced with nearly 700 possible cases of Wuhan coronavirus nurses in Hong Kong  threatening to go on strike if the city doesn't shut its border with mainland China
U,Technology usually evolves during  times. Hong Kong’s leader Carrie  says the govt is looking into the possibility of using electric tracking smart rings for those quarantined at home. She adds 200 sets will be available next week
U,Eating meat is a heinous sin. It increases the risk of cancer  other deadly diseases. Like the corona virus  from the meat market
U,Coronavirus Contains “HIV Insertions” Stoking Fears Over Artificially Created Bioweapon
U,A 'highly pathogenic strain' of H5N1 bird flu  been reported in China's Hunan province  … via businessinsider
U,Our latest: China is marshaling state-owned industries  market controls to build hospitals ensure stable commodity prices  provide universal treatment to stop the coronavirus outbreak—providing a global demonstration of the strengths of socialism
U,Stop killing innocent animals for the taste of tongue. It is against the rule of God. Saint  Ji Maharaj China Must watch sadhna TV 7:30pm
U,China is suffering the fatal effects of corona virus due to eating meat by breaking the constitution of God
U, 10 of the lockdown in Wuhan. Instructions for residents on how to stop the spread of the coronavirus blare out over loudspeakers echoing in the empty streets. Sound on
U,Eating meat is not a command of God  eating meat is a big sin. if we still do not follow the rule of God then corona virus  other terrible viruses  also arise
U,Recently in some countries meat  been banned due to Coronavirus. But the order to  meat is not even of God because meat is not written in the holy book of  religion. Eating meat is not the order of or God
U,China's corona virus  stated that there  some things above human beings in the world that  not controlled by humans it is controlled by God only by fate. China
U,But honestly being in China gives you a better chance to get treated when you have the corona virus than here in Botswana  yes we love our people but traveling is very selfish given you putting a nation of just 2 million in danger some sacrifices have to be  at times to
U,Just as one feels the  caused by the slightest injury to a human being similarly animals also have their lives. Stop killing animals  adopt humanity
U,Spiritual knowledge begins when science ends. Science also fails in such disasters. Satbhakti is the only protection against such fatal diseases like cancer corona virus
U,The 2nd AirIndia flight from Wuhan  just taken off for Delhi with 323 Indian citizens on board. 7 Maldives citizens  also being evacuated. Grateful once again to _China  local authorities  across Hubei for their assistance
U,So the Philippines holds the honor of having the first death outside of China in coronavirus outbreak. Congratulations Philippine Government for your  welcome for the Coronavirus 
U,The Philippines  reported the first death outside of China from a new virus as the World Health Organization tells countries to prepare in the event the disease spreads among their populations
U,First coronavirus death outside of China reported in Philippines: health authorities - National
U,China reported 2102 new 2019nCoV cases 46 more deaths today. The actual numbers likely  HIGHER: China  a backlog of unprocessed tests
U,China  another health scare to contend with an outbreak of a highly pathogenic strain of H5N1 bird flu at a  in the southern province of Hunan
U,India’s Second rescue mission successful
U,China's corona virus  stated that there  some things above human beings in the world that  not controlled by humans it is controlled by God only by fate
U,It's crazy how  people  not informed about the coronavirus outbreak in China. so here's a thread of what's going on 1/20
U,New coronavirus update: Yesterday evening: 11374 new cases 213 deaths. This evening: 14495 new cases 305 deaths
U,Opinion: Conspiracy theories always have a market during a crisis. But without  evidence to support them they don't hold water
U,“My city is hit by the coronavirus but we will get through it”
U,BREAKING Vietnam repots the 8th case of coronavirus infection -
U,Align technology $ALGN Pledges  1 Million Donation in Response to the Novel Coronavirus Outbreak in China
U,French plane brings more than 250 foreign nationals from epidemic-hit Wuhan to France
U,You know what's over-reaction? Putting millions of people into concentration  just because they chose to believe in different God than you
U,Thailand found good results after using a  of two antiviral drugs on a Chinese patient who  in a serious condition with the novel coronavirus
U,Occams razor strikes again.. there is a virus outbreak in China. It is spread before symptoms  observed  therefore cannot be screened effectively. Flights  banned. Chinese people living in Singapore or  Francisco  welcome. Non-chinese from Wuhan  not
U,China will offer more credit support to key companies in epidemic control to combat the novel coronavirus outbreak the Ministry of Finance said Sunday
U,We  helping health workers in a  kasi  iba  sakit aside from nCOV na pwede kaming mahawa at ma ospital. Kung maiwasan namin yun less patients sa hospital at makakapag focus sila sa suspected  confirmed patients ng nCOV
U,This week: Trump releases long-awaited Middle East peace plan; Netanyahu indicted in corruption cases; UK leaves the European Union; WHO declares international emergency over coronavirus; First coronavirus death reported outside China
U,Chinese city of 9 million becomes first outside of virus epicentre to restrict movement of residents
U,The most expansive list of countries which have banned the Chinese or cut travel to China at the moment
U,China regulator urges fund managers not to sell shares unless they face redemptions: sources
U,Chinese agritech startup  announces about $ million fund for drone disinfection operation to fight Coronavirus outbreak
U,The first case of coronavirus  detected in central China in early December. Now nearly two months later it's a full-blown global emergency with more than 17205 confirmed cases across the world
U,Shanghai stocks hit by $370 billion wipeout as virus fears pound Chinese markets -
